title,info,mark_time,link,poster,rating
利益区域 / The Zone of Interest/ 兴趣之地 / 利害之畿,利益区域 / The Zone of Interest/ 兴趣之地 / 利害之畿[可播放]2023-05-19(戛纳电影节) / 2023-12-15(美国) / 克里斯蒂安·富里道尔 / 桑德拉·惠勒 / 约翰·卡特豪斯 / 拉尔夫·赫尔福特 / 弗雷娅·克罗伊茨卡姆 / 马克斯·贝克 / 伊摩根·蔻格 / 斯蒂芬妮·佩特罗维茨 / 拉尔夫·齐尔曼 / 玛丽·罗莎·提特言 / 美国 / 英国 / 波兰 / 乔纳森·格雷泽 / 105分钟 / 利益区域 / 剧情 / 历史 / 战争 / 马丁·艾米斯 Martin Amis / 乔纳森·格雷泽 Jonathan Glazer / 意第绪语 / 波兰语 / 德语2025-01-31修改删除,2025-01-31,https://movie.douban.com/subject/35169716/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2899514583.jpg,
疯狂动物城2 / Zootopia 2/ 动物乌托邦2 / 优兽大都会2(港),疯狂动物城2 / Zootopia 2/ 动物乌托邦2 / 优兽大都会2(港)2025-11-26(美国/中国大陆) / 杰森·贝特曼 / 金妮弗·古德温 / 关继威 / 夏奇拉 / 昆塔·布伦森 / 福琼·费姆斯特 / 帕特里克·沃伯顿 / 伊薇特·尼科尔·布朗 / 安迪·萨姆伯格 / 大卫·斯特雷泽恩 / 美国 / 拜伦·霍华德 / 杰拉德·布什 / 疯狂动物城2 / 喜剧 / 犯罪 / 动画 / 悬疑 / 冒险 / 杰拉德·布什 Jared Bush / 英语2025-01-27修改删除,2025-01-27,https://movie.douban.com/subject/26817136/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2925669666.jpg,
情书 / Love Letter/ When I Close My Eyes / Letters of Love,情书 / Love Letter/ When I Close My Eyes / Letters of Love[可播放]1995-03-25(日本) / 1999-03(中国大陆) / 2021-05-20(中国大陆重映) / 2025-05-20(中国大陆重映) / 中山美穗 / 丰川悦司 / 酒井美纪 / 柏原崇 / 范文雀 / 篠原胜之 / 铃木庆一 / 田口智朗 / 加贺麻理子 / 光石研 / 日本 / 岩井俊二 / 117分钟 / 情书 / 剧情 / 爱情 / 岩井俊二 Shunji Iwai / 日语2025-01-16修改删除,2025-01-16,https://movie.douban.com/subject/1292220/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2648230660.jpg,
假面 / Persona/ 性格 / 人物,假面 / Persona/ 性格 / 人物[可播放]1966-10-18(瑞典) / 毕比·安德松 / 丽芙·乌曼 / 玛格丽塔·克罗克 / 古纳尔·布约恩施特兰德 / 约根·林德斯特伦 / 瑞典 / 英格玛·伯格曼 / 85分钟 / 假面 / 剧情 / 惊悚 / 英格玛·伯格曼 Ingmar Bergman / 瑞典语 / 英语2024-10-23修改删除,2024-10-23,https://movie.douban.com/subject/1294438/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2507966309.jpg,
第七封印 / Det sjunde inseglet/ The Seventh Seal / 第七封印,第七封印 / Det sjunde inseglet/ The Seventh Seal / 第七封印[可播放]1957-02-16(瑞典) / 古纳尔·布约恩施特兰德 / 本特·埃切罗特 / 尼尔斯·波普 / 马克斯·冯·叙多夫 / 毕比·安德松 / 英加·吉尔 / 毛德·汉松 / 因加·朗格里 / 古内尔·林德布洛姆 / 贝蒂尔·安德贝里 / 瑞典 / 英格玛·伯格曼 / 96分钟 / 第七封印 / 剧情 / 奇幻 / 英格玛·伯格曼 Ingmar Bergman / 瑞典语 / 拉丁语2024-10-21修改删除,2024-10-21,https://movie.douban.com/subject/1293234/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2021642865.jpg,
"让娜·迪尔曼 / Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles/ 布鲁塞尔1080商业街23号让娜·迪尔曼 / 主妇日志(港)","让娜·迪尔曼 / Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles/ 布鲁塞尔1080商业街23号让娜·迪尔曼 / 主妇日志(港)1975-05-14 / 德菲因·塞里格 / 亨利·斯多克 / 雅克·多尼奥-瓦克罗兹 / 香特尔·阿克曼 / 比利时 / 法国 / 香特尔·阿克曼 / 201分钟 / 让娜·迪尔曼 / 剧情 / 香特尔·阿克曼 Chantal Akerman / 法语2024-10-21修改删除",2024-10-21,https://movie.douban.com/subject/1868933/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2506409538.jpg,
"德州巴黎 / Paris, Texas/ 巴黎，德州(台) / 德克萨斯州的巴黎","德州巴黎 / Paris, Texas/ 巴黎，德州(台) / 德克萨斯州的巴黎[可播放]1984-05-14(戛纳电影节) / 1984-09-14(法国) / 哈利·迪恩·斯坦顿 / 萨姆·贝瑞 / 伯恩哈德·维基 / 迪恩·斯托克维尔 / 奥萝尔·克莱芒 / 亨特·卡森 / 维娃 / 索科洛·瓦尔迪兹 / 娜塔莎·金斯基 / 汤姆·法雷尔 / 西德 / 法国 / 英国 / 美国 / 维姆·文德斯 / 145分钟 / 德州巴黎 / 剧情 / L·M·基特卡森 L.M. Kit Carson / 山姆·夏普德 Sam Shepard / 英语 / 西班牙语2024-10-20修改删除",2024-10-20,https://movie.douban.com/subject/1302061/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2237305324.jpg,
柏林苍穹下 / Der Himmel über Berlin/ 欲望之翼(台) / Wings of Desire,柏林苍穹下 / Der Himmel über Berlin/ 欲望之翼(台) / Wings of Desire[可播放]1987-09-23(法国) / 布鲁诺·冈茨 / 索尔维格·多马尔坦 / 奥托·山德尔 / 科特·博伊斯 / 彼得·法尔克 / 尼克·凯夫 / 奇克·奥尔特加 / 西德 / 法国 / 维姆·文德斯 / 128分钟 / 柏林苍穹下 / 奇幻 / 剧情 / 爱情 / 维姆·文德斯 Wim Wenders / 彼得·汉德克 Peter Handke / 德语 / 英语 / 法语 / 土耳其语 / 西班牙语 / 希伯来语2024-10-20修改删除,2024-10-20,https://movie.douban.com/subject/1292504/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792520149.jpg,
野草莓 / Smultronstället/ Wild Strawberries,野草莓 / Smultronstället/ Wild Strawberries[可播放]1957-12-26(瑞典) / 维克多·斯约斯特洛姆 / 毕比·安德松 / 英格丽·图林 / 古纳尔·布约恩施特兰德 / 尤兰·辛达尔 / 福尔谢·松德奎斯特 / 比约恩·比耶尔文斯塔姆 / 纳伊玛·维夫斯特兰德 / 古内尔·布罗斯特勒姆 / 耶特鲁德·弗里德 / 瑞典 / 英格玛·伯格曼 / 91分钟 / 野草莓 / 剧情 / 爱情 / 家庭 / 英格玛·伯格曼 Ingmar Bergman / 瑞典语 / 拉丁语2024-10-14修改删除,2024-10-14,https://movie.douban.com/subject/1293071/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p540202708.jpg,
诗无尽头 / Poesía sin fin/ 无尽诗篇(港) / 欢迎来到诗乐园(台),诗无尽头 / Poesía sin fin/ 无尽诗篇(港) / 欢迎来到诗乐园(台)[可播放]2016-05-14(戛纳电影节) / 2016-10-05(法国) / 亚当·佐杜洛夫斯基 / 布朗提思·佐杜洛夫斯基 / 莱安德鲁·托布 / 帕梅拉·弗洛雷斯 / 亚历桑德罗·佐杜洛夫斯基 / 卡洛琳卡尔森 / 伊藤郁女 / 菲利普·里奥 / 赫雷米亚斯·赫斯科维茨 / 阿多尼斯 / 智利 / 日本 / 法国 / 英国 / www.poesiasinfin.com / 亚历桑德罗·佐杜洛夫斯基 / 128分钟 / 诗无尽头 / 剧情 / 传记 / 奇幻 / 亚历桑德罗·佐杜洛夫斯基 Alejandro Jodorowsky / 西班牙语 / 法语 / 英语2024-10-06修改删除,2024-10-06,https://movie.douban.com/subject/26352306/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2345544638.jpg,
圣山 / La montaña sagrada/ The Holy Mountain / The Sacred Mountain,圣山 / La montaña sagrada/ The Holy Mountain / The Sacred Mountain1973-05 / 亚历桑德罗·佐杜洛夫斯基 / 霍拉西奥·萨利纳斯 / 胡安·费拉拉 / 阿德里安娜·佩奇  / Burt Kleiner / Valerie Jodorowsky / Nicky Nichols / 理查德·鲁托夫斯基 / Luis Lomelí / Jacqueline Voltaire / 墨西哥 / 亚历桑德罗·佐杜洛夫斯基 / 116分钟 / 圣山 / 奇幻 / 冒险 / 亚历桑德罗·佐杜洛夫斯基 Alejandro Jodorowsky / 西班牙语 / 英语2024-10-06修改删除,2024-10-06,https://movie.douban.com/subject/1401905/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2522449744.jpg,
活着/ 人生 / Lifetimes,活着/ 人生 / Lifetimes1994-05-17(戛纳电影节) / 1994-06-30(中国香港) / 葛优 / 巩俐 / 姜武 / 牛犇 / 郭涛 / 张璐 / 倪大红 / 肖聪 / 董飞 / 刘天池 / 中国大陆 / 中国香港 / 张艺谋 / 132分钟 / 剧情 / 历史 / 家庭 / 芦苇 Wei Lu / 余华 Hua Yu / 汉语普通话2024-05-06修改删除,2024-05-06,https://movie.douban.com/subject/1292365/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2597919477.jpg,
地下 / Подземље/ 地下社会(台) / 没有天空的都市,地下 / Подземље/ 地下社会(台) / 没有天空的都市1995-04-01(南斯拉夫) / 米基·马诺伊洛维奇 / 拉扎尔·里斯托夫斯基 / 米里亚娜·约科维奇 / 斯拉夫科·什蒂马茨 / 恩斯特·施托兹 / Ras Rastoder / 米莱娜·帕夫洛维奇 / Anja Popovic / 博拉·托德洛维奇 / Mirsad Tuka / 南斯拉夫 / 法国 / 德国 / 保加利亚 / 捷克 / 匈牙利 / 英国 / 美国 / 埃米尔·库斯图里察 / 170 分钟 / 167 分钟(美国) / 320 分钟(导演剪辑版) / 地下 / 剧情 / 战争 / 杜赞·科瓦泽维奇 Dusan Kovacevic / 埃米尔·库斯图里卡 Emir Kusturica / 塞尔维亚语 / 德语 / 法语 / 英语 / 俄语2024-05-05修改删除,2024-05-05,https://movie.douban.com/subject/1292206/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1833776334.jpg,
刺客聂隐娘/ 聂隐娘 / The Assassin,刺客聂隐娘/ 聂隐娘 / The Assassin[可播放]2015-05-21(戛纳电影节) / 2015-08-27(中国大陆) / 2015-08-27(中国香港) / 2015-08-28(中国台湾) / 舒淇 / 张震 / 周韵 / 妻夫木聪 / 阮经天 / 谢欣颖 / 倪大红 / 咏梅 / 雷镇语 / 许芳宜 / 中国台湾 / 中国大陆 / 中国香港 / 侯孝贤 / 107分钟 / 108分钟(日本) / 剧情 / 武侠 / 古装 / 阿城 A Cheng / 朱天文 Tien-wen Chu / 谢海盟 Haimeng Xie / 侯孝贤 Hsiao-hsien Hou / 裴铏 Xing Pei / 汉语普通话2024-04-27修改删除,2024-04-27,https://movie.douban.com/subject/2303845/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2262306528.jpg,
秋日奏鸣曲 / Höstsonaten/ 秋天奏鸣曲 / 秋光奏鸣曲,秋日奏鸣曲 / Höstsonaten/ 秋天奏鸣曲 / 秋光奏鸣曲1978-10-08(瑞典) / 英格丽·褒曼 / 丽芙·乌曼 / 莱娜·尼曼 / 哈尔瓦德·比约克 / 玛丽安·阿米诺夫 / 古纳尔·布约恩施特兰德 / 厄兰·约瑟夫森 / 米米·波拉克 /  琳·乌尔曼 / 格奥尔格·洛克伯格 / 瑞典 / 西德 / 英国 / 英格玛·伯格曼 / 99 分钟 / UK: 92 分钟 / 秋日奏鸣曲 / 剧情 / 家庭 / 英格玛·伯格曼 Ingmar Bergman / 瑞典语 / 英语2024-04-13修改删除,2024-04-13,https://movie.douban.com/subject/1297268/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2034707962.jpg,
处女泉 / Jungfrukällan/ The Virgin Spring / 处女泉,处女泉 / Jungfrukällan/ The Virgin Spring / 处女泉[可播放]1960-02-08(瑞典) / 马克斯·冯·叙多夫 / 贝吉塔·瓦尔堡 / 古内尔·林德布洛姆 / 贝吉塔·彼得松 / 阿克塞尔·迪贝里 / 托尔·伊塞达尔 / 艾伦·埃德渥 / 古德龙·布罗斯特 / 托尔·博龙 / Ove Porath / 瑞典 / 英格玛·伯格曼 / 89分钟 / 处女泉 / 犯罪 / 剧情 / 乌拉·伊萨克松 Ulla Isaksson / 瑞典语 / 德语2024-04-13修改删除,2024-04-13,https://movie.douban.com/subject/1293156/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2186774515.jpg,
东京物语 / 東京物語/ 东京故事 / 东京纪行,东京物语 / 東京物語/ 东京故事 / 东京纪行[可播放]1953-11-03(日本) / 笠智众 / 原节子 / 杉村春子 / 东山千荣子 / 山村聪 / 香川京子 / 东野英治郎 / 中村伸郎 / 樱睦子 / 安部彻 / 日本 / 小津安二郎 / 136 分钟 / 东京物语 / 剧情 / 家庭 / 野田高梧 Kôgo Noda / 小津安二郎 Yasujirô Ozu / 日语2024-04-13修改删除,2024-04-13,https://movie.douban.com/subject/1291568/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1925331564.jpg,
小武/ The Pickpocket / 一瞬の夢,小武/ The Pickpocket / 一瞬の夢1998-02-18(柏林电影节) / 王宏伟 / 郝鸿建 / 左百韬 / 中国香港 / 中国大陆 / 贾樟柯 / 108分钟 / 113分钟 / 剧情 / 贾樟柯 Zhangke Jia / 晋语 / 汉语普通话2024-03-31修改删除,2024-03-31,https://movie.douban.com/subject/1291851/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2274317161.jpg,
恋恋风尘 / 戀戀風塵/ Dust in the Wind,恋恋风尘 / 戀戀風塵/ Dust in the Wind1986(中国台湾) / 1987-09-13(多伦多电影节) / 1987-10-15(中国香港) / 李天禄 / 辛树芬 / 王晶文 / 柯宇纶 / 陈淑芳 / 林钜 / 杨丽音 / 胡翔评 / 梅芳 / 林秀玲 / 中国台湾 / 侯孝贤 / 109分钟 / 恋恋风尘 / 剧情 / 爱情 / 吴念真 / 朱天文 Tien-wen Chu / 汉语普通话 / 粤语 / 闽南语2024-03-30修改删除,2024-03-30,https://movie.douban.com/subject/1292330/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p743473590.jpg,
特写 / کلوزآپ/ نمای نزدیک / Close-Up,特写 / کلوزآپ/ نمای نزدیک / Close-Up1990-02-01(伊朗曙光旬电影节) / 侯赛因·萨布齐恩 / 莫森·马克马尔巴夫 / 阿巴斯·基亚罗斯塔米 / 伊朗 / 阿巴斯·基亚罗斯塔米 / 98分钟 / 特写 / 犯罪 / 剧情 / 阿巴斯·基亚罗斯塔米 Abbas Kiarostami / 波斯语 / 阿塞拜疆语2024-03-27修改删除,2024-03-27,https://movie.douban.com/subject/1303521/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2350715785.jpg,
摩托日记 / Diarios de motocicleta/ 哲古华拉少年日记(港) / 骑士日记,摩托日记 / Diarios de motocicleta/ 哲古华拉少年日记(港) / 骑士日记[可播放]2004-01-15(圣丹斯电影节) / 盖尔·加西亚·贝纳尔 / 罗德里戈·德拉·塞尔纳 / 梅赛黛斯·莫朗 / 吉安·皮埃尔·诺厄尔 / 米娅·麦斯特罗 / Ricardo Díaz Mourelle / 索菲亚·贝托洛托 / 卢卡斯·奥罗 / Oscar Alegre / 布兰登·克鲁兹 / 阿根廷 / 美国 / 智利 / 秘鲁 / 巴西 / 英国 / 德国 / 法国 / 沃尔特·塞勒斯 / 126 分钟 / 摩托日记 / 冒险 / 传记 / 剧情 / Jose Rivera / 奇楚亚语 / 西班牙语2024-03-24修改删除,2024-03-24,https://movie.douban.com/subject/1309015/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p466727772.jpg,
罗生门 / 羅生門/ Rashomon,罗生门 / 羅生門/ Rashomon[可播放]1950-08-26(日本) / 三船敏郎 / 京町子 / 森雅之 / 志村乔 / 千秋实 / 上田吉二郎 / 本间文子 / 加东大介 / 日本 / 黑泽明 / 88分钟 / 罗生门 / 剧情 / 犯罪 / 悬疑 / 黑泽明 Akira Kurosawa / 桥本忍 Shinobu Hashimoto / 芥川龙之介 Ryunosuke Akutagawa / 日语2024-03-24修改删除,2024-03-24,https://movie.douban.com/subject/1291879/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1598883511.jpg,
影武者/ 影子武士 / Kagemusha,影武者/ 影子武士 / Kagemusha[可播放]1980-04-26(日本) / 仲代达矢 / 山崎努 / 萩原健一 / 根津甚八 / 大泷秀治 / 隆大介 / 油井昌由树 / 桃井薰 / 倍赏美津子 / 室田日出男 / 日本 / 美国 / 黑泽明 / 180分钟 / 159分钟(国际版) / 剧情 / 历史 / 战争 / 黑泽明 Akira Kurosawa / 井手雅人 Masato Ide / 日语2024-03-24修改删除,2024-03-24,https://movie.douban.com/subject/1303067/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p997945263.jpg,
七武士 / 七人の侍/ 七侠四义(港) / 七剑客(港),七武士 / 七人の侍/ 七侠四义(港) / 七剑客(港)[可播放]1954-04-26(日本) / 三船敏郎 / 志村乔 / 津岛惠子 / 岛崎雪子 / 藤原釜足 / 加东大介 / 木村功 / 千秋实 / 宫口精二 / 小杉义男 / 日本 / 黑泽明 / 207分钟 / 160分钟(国际版) / 150分钟(英国初版) / 190分钟(英国1991重映版) / 141分钟(美国初版) / 203分钟(美国重映版) / 七武士 / 动作 / 冒险 / 剧情 / 黑泽明 Akira Kurosawa / 桥本忍 Shinobu Hashimoto / 小国英雄 Hideo Oguni / 日语2024-03-24修改删除,2024-03-24,https://movie.douban.com/subject/1295399/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2215886505.jpg,
侠女 / 俠女/ 灵山剑影 / A Touch of Zen,侠女 / 俠女/ 灵山剑影 / A Touch of Zen[可播放]1970-07-10(中国台湾) / 1971-11-18(中国香港) / 徐枫 / 石隽 / 白鹰 / 田鹏 / 曹健 / 苗天 / 张冰玉 / 薛汉 / 乔宏 / 林正英 / 中国台湾 / 中国香港 / 胡金铨 / 179分钟 / 200分钟(上下集) / 侠女 / 剧情 / 动作 / 武侠 / 古装 / 胡金铨 King Hu / 蒲松龄 Songling Pu / 汉语普通话2024-03-23修改删除,2024-03-23,https://movie.douban.com/subject/1306490/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2249959791.jpg,
大佛普拉斯/ The Great Buddha+,大佛普拉斯/ The Great Buddha+2017-06-29(台北电影节) / 2017-10-13(中国台湾) / 庄益增 / 陈竹升 / 戴立忍 / 张少怀 / 陈以文 / 纳豆 / 丁国琳 / 李永丰 / 朱约信 / 雷婕熙 / 中国台湾 / 黄信尧 / 102分钟 / 剧情 / 喜剧 / 黄信尧 Hsin-yao Huang / 闽南语 / 汉语普通话2024-03-06修改删除,2024-03-06,https://movie.douban.com/subject/27059130/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505928032.jpg,
放大 / Blow-Up/ 春光乍泄(港) / 春光乍现(台),放大 / Blow-Up/ 春光乍泄(港) / 春光乍现(台)[可播放]1966-12-18(纽约首映) / 瓦妮莎·雷德格雷夫 / 莎拉·米尔斯 / 戴维·海明斯 / 约翰·卡索 / 简·伯金 / 吉莲·希尔斯 / 彼得·鲍勒斯 / 范若施卡·冯·兰朵夫 / 朱利安·沙格兰 / 克洛德·沙格兰 / 英国 / 意大利 / 米开朗基罗·安东尼奥尼 / 111分钟 / 放大 / 剧情 / 悬疑 / 惊悚 / 米开朗基罗·安东尼奥尼 Michelangelo Antonioni / 胡利奥·科塔萨尔 Julio Cortázar / 托尼诺·格拉 Tonino Guerra / 爱德华·邦德 Edward Bond / 英语2024-03-01修改删除,2024-03-01,https://movie.douban.com/subject/1310176/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p548426395.jpg,
饮食男女 / 飲食男女/ Eat Drink Man Woman,饮食男女 / 飲食男女/ Eat Drink Man Woman1994-05-13(戛纳电影节) / 1994-07-02(中国台湾) / 1994-08-03(美国) / 郎雄 / 杨贵媚 / 吴倩莲 / 王渝文 / 张艾嘉 / 归亚蕾 / 赵文瑄 / 陈昭荣 / 陈捷文 / 卢金城 / 中国台湾 / 美国 / 李安 / 124分钟 / 饮食男女 / 剧情 / 家庭 / 李安 Ang Lee / 王蕙玲 Hui-Ling Wang / 詹姆士·沙姆斯 James Schamus / 汉语普通话 / 闽南语 / 湖南话2024-02-10修改删除,2024-02-10,https://movie.douban.com/subject/1291818/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910899751.jpg,
大红灯笼高高挂/ Raise The Red Lantern / Épouses et concubines,大红灯笼高高挂/ Raise The Red Lantern / Épouses et concubines1991-09-10(威尼斯电影节) / 1991-12-18(意大利) / 巩俐 / 马精武 / 何赛飞 / 曹翠芬 / 周琦 / 孔琳 / 金淑媛 / 丁惟敏 / 初晓 / 崔志刚 / 中国大陆 / 中国香港 / 中国台湾 / 张艺谋 / 125 分钟 / 剧情 / 倪震 Zhen Ni / 苏童 Tong  Su / 汉语普通话2024-02-07修改删除,2024-02-07,https://movie.douban.com/subject/1293323/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1254404823.jpg,
四百击 / Les quatre cents coups/ 四百下 / 胡作非为,四百击 / Les quatre cents coups/ 四百下 / 胡作非为[可播放]1959-05-04(戛纳电影节) / 1959-06-03(法国) / 让-皮埃尔·利奥德 / 克莱尔·莫里耶 / 阿尔贝·雷米 / 盖·德孔布勒 / 乔治·弗拉芒 / 弗朗索瓦·诺谢 / 塞尔热·莫阿蒂 / 吕克·安德烈厄 / 克里斯蒂安·布罗卡 / 克洛德·芒萨尔 / 法国 / 弗朗索瓦·特吕弗 / 99分钟 / 四百击 / 犯罪 / 剧情 / 弗朗索瓦·特吕弗 François Truffaut / 马塞尔·穆西 Marcel Moussy / 法语 / 英语2024-01-08修改删除,2024-01-08,https://movie.douban.com/subject/1300056/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2191743027.jpg,
冬天的故事 / Conte d'hiver/ 人间四季冬 / 冬天故事,冬天的故事 / Conte d'hiver/ 人间四季冬 / 冬天故事[可播放]1992-01-29(法国) / 夏洛特·韦里 / 弗里德里克·范登德里舍 / 米歇尔·瓦莱蒂 / 赫尔菲里克 / 让-克洛德·比埃特 / 玛丽·里维埃 / 罗杰·杜马斯 / 达尼埃莱·莱布伦 / 戴安莱夫里耶 / 罗赛特 / 法国 / 埃里克·侯麦 / 114分钟 / 冬天的故事 / 剧情 / 爱情 / 埃里克·侯麦 Éric Rohmer / 法语2023-12-31修改删除,2023-12-31,https://movie.douban.com/subject/1293388/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1665123572.jpg,
春光乍泄 / 春光乍洩/ 一起快乐 / Happy Together,春光乍泄 / 春光乍洩/ 一起快乐 / Happy Together1997-05-17(戛纳电影节) / 1997-05-30(中国香港) / 张国荣 / 梁朝伟 / 张震 / 格利高里·戴顿 / 中国香港 / 日本 / 韩国 / 王家卫 / 96分钟 / 春光乍泄 / 剧情 / 爱情 / 同性 / 王家卫 Kar Wai Wong / 粤语 / 汉语普通话 / 西班牙语2023-08-03修改删除,2023-08-03,https://movie.douban.com/subject/1292679/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg,
上帝之城 / Cidade de Deus/ 无主之城(港) / 无法无天(台),上帝之城 / Cidade de Deus/ 无主之城(港) / 无法无天(台)2002-05-18(戛纳电影节) / 2002-08-30(巴西) / 亚历桑德雷·罗德里格斯 / 莱安德鲁·菲尔米诺 / 菲利佩·哈根森 / 道格拉斯·席尔瓦 / 乔纳森·哈根森 / 马修斯·纳克加勒 / 塞乌·乔奇 / 艾莉丝·布拉加 / 保罗·林斯 / 图莱·皮克 / 巴西 / 法国 / 费尔南多·梅里尔斯 / 卡蒂亚·伦德 / 130分钟 / 上帝之城 / 犯罪 / 剧情 / 保罗·林斯 Paulo Lins / 布罗里欧·曼托伐尼 Bráulio Mantovani / 葡萄牙语2023-07-03修改删除,2023-07-03,https://movie.douban.com/subject/1292208/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p455677490.jpg,
